K,ELO_START,PROB_ELO_SCALE,TOTAL_SHRINK,BASE_TOTAL,HOME_ADV,MARGIN_DIVISOR,MARGIN_KEEP,PROB_POINT_SCALE,Played,FavAccPct,MarginMAE,MarginRMSE,Within5Pct,Within10Pct,TotalMAE,TotalBias,Calib_50_59_Hit,Calib_50_59_AvgProb,Games_60plus,Acc_60plus,Score
18.0,1500.0,400.0,0.65,105.0,1.5,16.0,0.65,6.0,2314,69.83578219533275,20.28875071934898,25.59597244466553,14.779602420051857,32.0656871218669,20.177910435059413,12.347565070741371,58.47176079734219,55.111236416040065,809,90.97651421508034,50.46859022546263
18.0,1500.0,400.0,0.65,105.0,1.5,10.0,0.45,12.0,2314,71.34831460674157,20.149558394923247,25.439007316693264,14.909248055315471,32.36819360414866,20.268479532145584,12.543043157410267,67.67326732673267,53.87215287012275,294,96.59863945578232,50.59941307163862
18.0,1500.0,400.0,0.65,105.0,1.5,10.0,0.45,10.0,2314,71.34831460674157,20.149558394923247,25.439007316693264,14.909248055315471,32.36819360414866,20.268479532145584,12.543043157410267,65.78249336870026,54.18766602643274,429,95.8041958041958,50.63913525421795
18.0,1500.0,400.0,0.65,105.0,1.5,12.0,0.55,12.0,2314,71.47796024200518,20.123317783234754,25.4093312420627,14.995678478824544,32.32497839239412,20.286012682953764,12.580277078680535,67.7579365079365,53.9040520647516,298,96.64429530201342,50.676010966831534
18.0,1500.0,400.0,0.65,105.0,1.5,10.0,0.45,8.0,2314,71.34831460674157,20.149558394923247,25.439007316693264,14.909248055315471,32.36819360414866,20.268479532145584,12.543043157410267,63.25934579439252,54.61046810417499,602,94.35215946843854,50.711737071005814
18.0,1500.0,400.0,0.65,105.0,1.5,12.0,0.55,10.0,2314,71.47796024200518,20.123317783234754,25.4093312420627,14.995678478824544,32.32497839239412,20.286012682953764,12.580277078680535,65.94048884165781,54.223268895656275,432,95.60185185185185,50.72813313933961
18.0,1500.0,400.0,0.65,105.0,1.5,14.0,0.65,12.0,2314,71.47796024200518,20.104600940417022,25.388177903684067,15.038893690579084,32.36819360414866,20.298572012282108,12.606872736730725,67.66169154228855,53.91733328348318,304,96.71052631578948,50.7290916401626
18.0,1500.0,400.0,0.65,105.0,1.5,12.0,0.55,8.0,2314,71.47796024200518,20.123317783234754,25.4093312420627,14.995678478824544,32.32497839239412,20.286012682953764,12.580277078680535,63.3703920421299,54.64620471095535,605,94.3801652892562,50.7892174674694
18.0,1500.0,400.0,0.65,105.0,1.5,14.0,0.65,10.0,2314,71.47796024200518,20.104600940417022,25.388177903684067,15.038893690579084,32.36819360414866,20.298572012282108,12.606872736730725,65.83021890016018,54.22767637377394,441,95.46485260770974,50.791375325566584
18.0,1500.0,400.0,0.65,105.0,1.5,14.0,0.65,8.0,2314,71.47796024200518,20.104600940417022,25.388177903684067,15.038893690579084,32.36819360414866,20.298572012282108,12.606872736730725,63.28445747800586,54.6661047098586,609,94.41707717569787,50.84376409716718
18.0,1500.0,400.0,0.65,105.0,1.5,10.0,0.45,6.0,2314,71.34831460674157,20.149558394923247,25.439007316693264,14.909248055315471,32.36819360414866,20.268479532145584,12.543043157410267,60.12228260869565,55.22175578556757,842,90.97387173396675,50.88065145772941
18.0,1500.0,400.0,0.65,105.0,1.5,12.0,0.55,6.0,2314,71.47796024200518,20.123317783234754,25.4093312420627,14.995678478824544,32.32497839239412,20.286012682953764,12.580277078680535,60.136986301369866,55.227916649614315,854,90.86651053864169,50.96490020500012
18.0,1500.0,400.0,0.65,105.0,1.5,14.0,0.65,6.0,2314,71.47796024200518,20.104600940417022,25.388177903684067,15.038893690579084,32.36819360414866,20.298572012282108,12.606872736730725,59.90338164251208,55.22369823698421,865,90.86705202312139,51.021265354796
18.0,1500.0,400.0,0.65,105.0,1.5,12.0,0.65,12.0,2314,71.86689714779602,19.86586272054268,25.1165533074233,15.211754537597233,32.67070008643042,20.46585872630436,12.952616291383196,66.73662119622246,53.982159381004685,408,95.83333333333333,51.512356002675425
18.0,1500.0,400.0,0.65,105.0,1.5,12.0,0.65,10.0,2314,71.86689714779602,19.86586272054268,25.1165533074233,15.211754537597233,32.67070008643042,20.46585872630436,12.952616291383196,64.62931522354273,54.27706178544446,547,95.24680073126143,51.541682632779015
18.0,1500.0,400.0,0.65,105.0,1.5,10.0,0.55,12.0,2314,71.91011235955057,19.84038972230676,25.08767937274591,15.384615384615385,32.67070008643042,20.484048986876584,12.989850212653462,66.56101426307448,53.9796337882257,421,95.96199524940617,51.58584451086657
18.0,1500.0,400.0,0.65,105.0,1.5,10.0,0.55,10.0,2314,71.91011235955057,19.84038972230676,25.08767937274591,15.384615384615385,32.67070008643042,20.484048986876584,12.989850212653462,64.5655877342419,54.29741458834338,553,95.29837251356238,51.61902564765876
18.0,1500.0,400.0,0.65,105.0,1.5,12.0,0.65,8.0,2314,71.86689714779602,19.86586272054268,25.1165533074233,15.211754537597233,32.67070008643042,20.46585872630436,12.952616291383196,61.78707224334601,54.65237804494721,736,93.47826086956522,51.63010962586383
18.0,1500.0,400.0,0.65,105.0,1.5,10.0,0.55,8.0,2314,71.91011235955057,19.84038972230676,25.08767937274591,15.384615384615385,32.67070008643042,20.484048986876584,12.989850212653462,61.77409061901723,54.6547442903249,747,93.1726907630522,51.72530973518427
18.0,1500.0,400.0,0.65,105.0,1.5,12.0,0.65,6.0,2314,71.86689714779602,19.86586272054268,25.1165533074233,15.211754537597233,32.67070008643042,20.46585872630436,12.952616291383196,58.55365474339036,55.02998921646853,1028,88.52140077821012,51.87795263043158
18.0,1500.0,400.0,0.65,105.0,1.5,10.0,0.55,6.0,2314,71.91011235955057,19.84038972230676,25.08767937274591,15.384615384615385,32.67070008643042,20.484048986876584,12.989850212653462,58.484609313338595,54.99297515339257,1047,88.15663801337153,51.976112372668304
18.0,1500.0,400.0,0.65,105.0,1.5,10.0,0.65,12.0,2314,73.16335350043215,19.53835782476999,24.747073112671885,15.946413137424372,32.886776145203115,20.70873212658449,13.436657267896654,66.42294713160855,54.07465206788951,536,95.5223880597015,52.57510617177772
18.0,1500.0,400.0,0.65,105.0,1.5,10.0,0.65,10.0,2314,73.16335350043215,19.53835782476999,24.747073112671885,15.946413137424372,32.886776145203115,20.70873212658449,13.436657267896654,64.7912885662432,54.42643004452261,661,94.0998487140696,52.64623313905931
18.0,1500.0,400.0,0.65,105.0,3.0,16.0,0.45,12.0,2314,58.47018150388937,20.66135106567845,26.06816147260842,15.12532411408816,31.15816767502161,20.59651786108135,13.28905625168738,53.01085883514314,55.526873562381205,288,96.875,52.66155589729533
18.0,1500.0,400.0,0.65,105.0,1.5,10.0,0.65,8.0,2314,73.16335350043215,19.53835782476999,24.747073112671885,15.946413137424372,32.886776145203115,20.70873212658449,13.436657267896654,62.30613621038436,54.85072951661879,831,92.53910950661853,52.72427009943187
18.0,1500.0,400.0,0.65,105.0,3.0,16.0,0.45,10.0,2314,58.47018150388937,20.66135106567845,26.06816147260842,15.12532411408816,31.15816767502161,20.59651786108135,13.28905625168738,49.04423812124522,56.14953771906643,483,94.20289855072464,52.795160969759095
18.0,1500.0,400.0,0.65,105.0,1.5,10.0,0.65,6.0,2314,73.16335350043215,19.53835782476999,24.747073112671885,15.946413137424372,32.886776145203115,20.70873212658449,13.436657267896654,58.61767279090114,54.928523017195154,1171,87.36122971818958,52.983164088853314
18.0,1500.0,400.0,0.65,105.0,3.0,14.0,0.45,12.0,2314,59.93949870354365,20.532040638785084,25.918956969297152,15.211754537597233,31.374243733794295,20.68231708872333,13.468576943526164,53.58413828164718,55.40170672029366,347,95.96541786743516,53.087220401796436
18.0,1500.0,400.0,0.65,105.0,3.0,14.0,0.45,10.0,2314,59.93949870354365,20.532040638785084,25.918956969297152,15.211754537597233,31.374243733794295,20.68231708872333,13.468576943526164,49.31506849315068,55.9328555538595,562,93.06049822064057,53.23246638413617
18.0,1500.0,400.0,0.65,105.0,3.0,16.0,0.45,8.0,2314,58.47018150388937,20.66135106567845,26.06816147260842,15.12532411408816,31.15816767502161,20.59651786108135,13.28905625168738,41.18926758520667,56.54776980367052,935,83.9572192513369,53.30744493472849
18.0,1500.0,400.0,0.65,105.0,3.0,16.0,0.55,12.0,2314,60.4580812445981,20.46055661401587,25.83674270350259,15.298184961106308,31.50388936905791,20.730767741423985,13.568310661214378,54.105048444671084,55.400159045981006,353,95.75070821529745,53.3101319600958
18.0,1500.0,400.0,0.65,105.0,3.0,16.0,0.55,10.0,2314,60.4580812445981,20.46055661401587,25.83674270350259,15.298184961106308,31.50388936905791,20.730767741423985,13.568310661214378,49.7698504027618,55.88634090642669,576,92.70833333333333,53.46225070419401
18.0,1500.0,400.0,0.65,105.0,3.0,12.0,0.45,12.0,2314,61.754537597234226,20.361163143672442,25.722466195448632,15.298184961106308,31.84961106309421,20.799876816189183,13.707937865977875,54.300791556728235,55.269138689855914,419,95.4653937947494,53.62306443024369
18.0,1500.0,400.0,0.65,105.0,3.0,14.0,0.45,8.0,2314,59.93949870354365,20.532040638785084,25.918956969297152,15.211754537597233,31.374243733794295,20.68231708872333,13.468576943526164,43.11377245508982,56.28550113118953,978,82.92433537832311,53.73927452625204
18.0,1500.0,400.0,0.65,105.0,3.0,12.0,0.45,10.0,2314,61.754537597234226,20.361163143672442,25.722466195448632,15.298184961106308,31.84961106309421,20.799876816189183,13.707937865977875,51.38568129330254,55.87424433891986,582,92.61168384879726,53.76574992754129
18.0,1500.0,400.0,0.65,105.0,3.0,14.0,0.55,12.0,2314,62.48919619706137,20.305274332313267,25.657601064515145,15.471045808124458,31.936041486603283,20.84004507686075,13.787724840128444,55.06094329623741,55.27036448782541,427,95.31615925058549,53.80232396074501
18.0,1500.0,400.0,0.65,105.0,3.0,16.0,0.65,12.0,2314,62.66205704407952,20.263667429859048,25.609162024608825,15.600691443388074,31.979256698357823,20.870318280107625,13.847565070741371,55.272919978802335,55.28874284079327,427,95.31615925058549,53.931474173990615
18.0,1500.0,400.0,0.65,105.0,3.0,14.0,0.55,10.0,2314,62.48919619706137,20.305274332313267,25.657601064515145,15.471045808124458,31.936041486603283,20.84004507686075,13.787724840128444,51.81498829039813,55.82689551180096,606,92.57425742574257,53.93941905198715
18.0,1500.0,400.0,0.65,105.0,3.0,16.0,0.55,8.0,2314,60.4580812445981,20.46055661401587,25.83674270350259,15.298184961106308,31.50388936905791,20.730767741423985,13.568310661214378,43.665158371040725,56.196453148519545,988,82.99595141700405,53.94786980001047
18.0,1500.0,400.0,0.65,105.0,3.0,16.0,0.45,6.0,2314,58.47018150388937,20.66135106567845,26.06816147260842,15.12532411408816,31.15816767502161,20.59651786108135,13.28905625168738,32.810271041369475,55.79690584755625,1613,69.62182269063857,54.0242147627634
18.0,1500.0,400.0,0.65,105.0,3.0,16.0,0.65,10.0,2314,62.66205704407952,20.263667429859048,25.609162024608825,15.600691443388074,31.979256698357823,20.870318280107625,13.847565070741371,51.40802875973637,55.737875478922035,645,91.78294573643412,54.10813484969818
18.0,1500.0,400.0,0.65,105.0,3.0,14.0,0.45,6.0,2314,59.93949870354365,20.532040638785084,25.918956969297152,15.211754537597233,31.374243733794295,20.68231708872333,13.468576943526164,35.175879396984925,56.00564526771917,1518,72.92490118577075,54.239246235879655
18.0,1500.0,400.0,0.65,105.0,3.0,12.0,0.45,8.0,2314,61.754537597234226,20.361163143672442,25.722466195448632,15.298184961106308,31.84961106309421,20.799876816189183,13.707937865977875,45.627376425855516,56.107155410895096,999,82.98298298298299,54.24718497083201
18.0,1500.0,400.0,0.65,105.0,3.0,10.0,0.45,12.0,2314,64.08815903197926,20.127824633694285,25.452194415147837,15.773552290406222,32.02247191011236,20.969311614775545,14.043043157410267,56.004366812227076,55.21808900348551,482,94.81327800829875,54.37864634602829
18.0,1500.0,400.0,0.65,105.0,3.0,16.0,0.55,6.0,2314,60.4580812445981,20.46055661401587,25.83674270350259,15.298184961106308,31.50388936905791,20.730767741423985,13.568310661214378,36.552567237163814,55.967882971922826,1496,73.52941176470588,54.42119678262538
18.0,1500.0,400.0,0.65,105.0,3.0,14.0,0.55,8.0,2314,62.48919619706137,20.305274332313267,25.657601064515145,15.471045808124458,31.936041486603283,20.84004507686075,13.787724840128444,46.62058371735791,56.04767845696826,1012,82.90513833992095,54.42287500627823
18.0,1500.0,400.0,0.65,105.0,3.0,12.0,0.55,12.0,2314,64.30423509075194,20.101949815377182,25.42251774920406,15.816767502160761,32.0656871218669,20.988230170719962,14.080277078680535,56.273972602739725,55.21636516455481,489,94.27402862985686,54.48605780427678
18.0,1500.0,400.0,0.65,105.0,3.0,14.0,0.65,12.0,2314,64.39066551426102,20.083467802293544,25.401363964845952,15.773552290406222,32.0656871218669,21.001743424965973,14.106872736730725,56.239692138537656,55.21244309683652,495,94.34343434343434,54.54005108240248
18.0,1500.0,400.0,0.65,105.0,3.0,16.0,0.65,8.0,2314,62.66205704407952,20.263667429859048,25.609162024608825,15.600691443388074,31.979256698357823,20.870318280107625,13.847565070741371,46.92780337941628,56.0352700869006,1012,82.90513833992095,54.55202521952384
18.0,1500.0,400.0,0.65,105.0,3.0,10.0,0.45,10.0,2314,64.08815903197926,20.127824633694285,25.452194415147837,15.773552290406222,32.02247191011236,20.969311614775545,14.043043157410267,52.696838189708615,55.62518686657784,701,90.29957203994294,54.60433164444608
18.0,1500.0,400.0,0.65,105.0,3.0,12.0,0.55,10.0,2314,64.30423509075194,20.101949815377182,25.42251774920406,15.816767502160761,32.0656871218669,20.988230170719962,14.080277078680535,53.00681959082455,55.636668005023274,701,90.29957203994294,54.684780633772476
18.0,1500.0,400.0,0.65,105.0,3.0,12.0,0.45,6.0,2314,61.754537597234226,20.361163143672442,25.722466195448632,15.298184961106308,31.84961106309421,20.799876816189183,13.707937865977875,40.04796163069545,55.89825727077395,1480,73.98648648648648,54.69700979565683
18.0,1500.0,400.0,0.65,105.0,3.0,14.0,0.65,10.0,2314,64.39066551426102,20.083467802293544,25.401363964845952,15.773552290406222,32.0656871218669,21.001743424965973,14.106872736730725,53.04347826086956,55.637075277410986,704,90.3409090909091,54.74017734502874
18.0,1500.0,400.0,0.65,105.0,3.0,14.0,0.55,6.0,2314,62.48919619706137,20.305274332313267,25.657601064515145,15.471045808124458,31.936041486603283,20.84004507686075,13.787724840128444,41.28329297820823,55.794791935446746,1488,74.26075268817205,54.85509428886568
18.0,1500.0,400.0,0.65,105.0,3.0,10.0,0.45,8.0,2314,64.08815903197926,20.127824633694285,25.452194415147837,15.773552290406222,32.02247191011236,20.969311614775545,14.043043157410267,48.78811571540266,55.94344917354406,1035,82.9951690821256,54.969551792336944
18.0,1500.0,400.0,0.65,105.0,3.0,16.0,0.65,6.0,2314,62.66205704407952,20.263667429859048,25.609162024608825,15.600691443388074,31.979256698357823,20.870318280107625,13.847565070741371,40.95940959409594,55.68222641288564,1501,74.41705529646902,54.97642937169644
18.0,1500.0,400.0,0.65,105.0,3.0,12.0,0.55,8.0,2314,64.30423509075194,20.101949815377182,25.42251774920406,15.816767502160761,32.0656871218669,20.988230170719962,14.080277078680535,48.97959183673469,55.930588839618764,1040,83.07692307692308,55.04591308192347
18.0,1500.0,400.0,0.65,105.0,3.0,14.0,0.65,8.0,2314,64.39066551426102,20.083467802293544,25.401363964845952,15.773552290406222,32.0656871218669,21.001743424965973,14.106872736730725,48.89415481832543,55.906985030407874,1048,83.11068702290076,55.10168844842916
18.0,1500.0,400.0,0.65,105.0,3.0,12.0,0.65,12.0,2314,66.37856525496974,19.845602299865035,25.129731735627345,15.859982713915299,32.58426966292135,21.180800974597407,14.452616291383196,57.29106628242075,55.16155930002979,579,93.60967184801382,55.328351114895625
18.0,1500.0,400.0,0.65,105.0,3.0,10.0,0.45,6.0,2314,64.08815903197926,20.127824633694285,25.452194415147837,15.773552290406222,32.02247191011236,20.969311614775545,14.043043157410267,43.67959949937422,55.481304896715436,1515,74.85148514851485,55.37673598901748
18.0,1500.0,400.0,0.65,105.0,3.0,10.0,0.55,12.0,2314,66.42178046672429,19.82029629442582,25.100856770669868,15.946413137424372,32.67070008643042,21.200500640178333,14.489850212653458,57.117954677513076,55.14160905099207,593,93.42327150084317,55.419185637656
18.0,1500.0,400.0,0.65,105.0,3.0,12.0,0.55,6.0,2314,64.30423509075194,20.101949815377182,25.42251774920406,15.816767502160761,32.0656871218669,20.988230170719962,14.080277078680535,43.59949302915082,55.41575546601122,1525,75.01639344262296,55.448939563638476
18.0,1500.0,400.0,0.65,105.0,3.0,12.0,0.65,10.0,2314,66.37856525496974,19.845602299865035,25.129731735627345,15.859982713915299,32.58426966292135,21.180800974597407,14.452616291383196,55.003186743148504,55.662161205483685,745,90.33557046979865,55.49205618380638
18.0,1500.0,400.0,0.65,105.0,3.0,14.0,0.65,6.0,2314,64.39066551426102,20.083467802293544,25.401363964845952,15.773552290406222,32.0656871218669,21.001743424965973,14.106872736730725,43.27784891165173,55.360849578429224,1533,75.14677103718199,55.499884247715094
18.0,1500.0,400.0,0.65,105.0,3.0,10.0,0.55,10.0,2314,66.42178046672429,19.82029629442582,25.100856770669868,15.946413137424372,32.67070008643042,21.200500640178333,14.489850212653458,54.836643177450355,55.65568871324751,753,90.43824701195219,55.56843686210055
18.0,1500.0,400.0,0.65,105.0,3.0,12.0,0.65,8.0,2314,66.37856525496974,19.845602299865035,25.129731735627345,15.859982713915299,32.58426966292135,21.180800974597407,14.452616291383196,50.98039215686274,55.830850017262726,1090,83.6697247706422,55.825348468764204
18.0,1500.0,400.0,0.65,105.0,3.0,10.0,0.55,8.0,2314,66.42178046672429,19.82029629442582,25.100856770669868,15.946413137424372,32.67070008643042,21.200500640178333,14.489850212653458,50.941850941850944,55.82859197533569,1093,83.71454711802379,55.904621856796965
18.0,1500.0,400.0,0.65,105.0,3.0,12.0,0.65,6.0,2314,66.37856525496974,19.845602299865035,25.129731735627345,15.859982713915299,32.58426966292135,21.180800974597407,14.452616291383196,46.94960212201592,55.2066306006065,1560,75.76923076923077,56.220373168834776
18.0,1500.0,400.0,0.65,105.0,3.0,10.0,0.55,6.0,2314,66.42178046672429,19.82029629442582,25.100856770669868,15.946413137424372,32.67070008643042,21.200500640178333,14.489850212653458,46.87915006640106,55.20839699189974,1561,75.84881486226777,56.29790846958477
18.0,1500.0,400.0,0.65,105.0,3.0,10.0,0.65,12.0,2314,68.23681936041487,19.521040193723586,24.760234832896554,16.292134831460675,33.059636992221265,21.448556752213296,14.936657267896654,58.429003021148034,55.186339663780004,659,92.86798179059181,56.438992295338814
18.0,1500.0,400.0,0.65,105.0,3.0,10.0,0.65,10.0,2314,68.23681936041487,19.521040193723586,24.760234832896554,16.292134831460675,33.059636992221265,21.448556752213296,14.936657267896654,55.169920462762114,55.30116079492624,931,87.64769065520946,56.700006852107926
18.0,1500.0,400.0,0.65,105.0,3.0,10.0,0.65,8.0,2314,68.23681936041487,19.521040193723586,24.760234832896554,16.292134831460675,33.059636992221265,21.448556752213296,14.936657267896654,53.1592249368155,55.858085554668165,1127,84.11712511091393,56.876535129322704
18.0,1500.0,400.0,0.65,105.0,3.0,10.0,0.65,6.0,2314,68.23681936041487,19.521040193723586,24.760234832896554,16.292134831460675,33.059636992221265,21.448556752213296,14.936657267896654,49.670619235836625,55.40644759482284,1555,77.29903536977491,57.21743961637966
18.0,1500.0,400.0,0.65,115.0,0.0,16.0,0.45,12.0,2314,74.5894554883319,20.784761902965805,26.12802923477946,14.736387208297321,30.89887640449438,24.573698557372627,20.289056251687384,74.19921017990346,52.47327443893874,35,100.0,70.5441920122303
18.0,1500.0,400.0,0.65,115.0,0.0,16.0,0.45,10.0,2314,74.5894554883319,20.784761902965805,26.12802923477946,14.736387208297321,30.89887640449438,24.573698557372627,20.289056251687384,73.67475292003594,52.774530055056815,88,97.72727272727273,70.65782837586666
18.0,1500.0,400.0,0.65,115.0,0.0,16.0,0.45,8.0,2314,74.5894554883319,20.784761902965805,26.12802923477946,14.736387208297321,30.89887640449438,24.573698557372627,20.289056251687384,72.34345351043643,53.0331865110229,206,97.57281553398059,70.66555123553127
18.0,1500.0,400.0,0.65,115.0,0.0,16.0,0.45,6.0,2314,74.5894554883319,20.784761902965805,26.12802923477946,14.736387208297321,30.89887640449438,24.573698557372627,20.289056251687384,70.64220183486239,53.47813669581773,352,96.5909090909091,70.71464655768484
18.0,1500.0,400.0,0.65,115.0,0.0,14.0,0.45,8.0,2314,74.5894554883319,20.653137696613186,25.97931940448824,14.95246326707001,31.331028522039755,24.69369469265108,20.46857694352616,71.47058823529412,53.22420298932242,274,97.81021897810218,71.06690647910489
18.0,1500.0,400.0,0.65,115.0,0.0,14.0,0.45,10.0,2314,74.5894554883319,20.653137696613186,25.97931940448824,14.95246326707001,31.331028522039755,24.69369469265108,20.46857694352616,72.88765088207985,52.91814431010176,160,97.5,71.08241742800999
18.0,1500.0,400.0,0.65,115.0,0.0,14.0,0.45,12.0,2314,74.5894554883319,20.653137696613186,25.97931940448824,14.95246326707001,31.331028522039755,24.69369469265108,20.46857694352616,73.87427552385198,52.69727708646893,71,97.1830985915493,71.09826249843252
18.0,1500.0,400.0,0.65,115.0,0.0,14.0,0.45,6.0,2314,74.5894554883319,20.653137696613186,25.97931940448824,14.95246326707001,31.331028522039755,24.69369469265108,20.46857694352616,69.2558392178164,53.52830407829165,473,95.34883720930233,71.18997556754488
18.0,1500.0,400.0,0.65,115.0,0.0,16.0,0.55,10.0,2314,74.5894554883319,20.58026541775957,25.8973808304654,15.168539325842698,31.41745894554883,24.760532172362883,20.568310661214376,72.57761053621824,53.025249252478424,188,97.34042553191489,71.32026492707567
18.0,1500.0,400.0,0.65,115.0,0.0,16.0,0.55,8.0,2314,74.5894554883319,20.58026541775957,25.8973808304654,15.168539325842698,31.41745894554883,24.760532172362883,20.568310661214376,71.22266401590457,53.350235651540395,302,97.01986754966887,71.33629282618797
18.0,1500.0,400.0,0.65,115.0,0.0,16.0,0.55,12.0,2314,74.5894554883319,20.58026541775957,25.8973808304654,15.168539325842698,31.41745894554883,24.760532172362883,20.568310661214376,73.57723577235772,52.78611418771974,100,97.0,71.33728620367143
18.0,1500.0,400.0,0.65,115.0,0.0,16.0,0.55,6.0,2314,74.5894554883319,20.58026541775957,25.8973808304654,15.168539325842698,31.41745894554883,24.760532172362883,20.568310661214376,69.07386990077177,53.67311599558895,500,94.6,71.45728620367142
18.0,1500.0,400.0,0.65,115.0,0.0,12.0,0.45,10.0,2314,74.5894554883319,20.478899680042467,25.783491290688104,15.341400172860848,31.676750216076062,24.854458514632302,20.707937865977875,72.005772005772,53.13459319344174,235,97.44680851063829,71.63744366107737
18.0,1500.0,400.0,0.65,115.0,0.0,12.0,0.45,12.0,2314,74.5894554883319,20.478899680042467,25.783491290688104,15.341400172860848,31.676750216076062,24.854458514632302,20.707937865977875,73.19871500688389,52.918783444797526,135,97.03703703703704,71.65793223475744
18.0,1500.0,400.0,0.65,115.0,0.0,12.0,0.45,8.0,2314,74.5894554883319,20.478899680042467,25.783491290688104,15.341400172860848,31.676750216076062,24.854458514632302,20.707937865977875,70.64220183486239,53.47813669581773,352,96.5909090909091,71.68023863206383
18.0,1500.0,400.0,0.65,115.0,0.0,14.0,0.55,10.0,2314,74.5894554883319,20.421322223322523,25.71884778819644,15.211754537597233,31.84961106309421,24.9084657783006,20.787724840128448,71.7201166180758,53.21210353079528,256,97.65625,71.81176407021876
18.0,1500.0,400.0,0.65,115.0,0.0,14.0,0.55,12.0,2314,74.5894554883319,20.421322223322523,25.71884778819644,15.211754537597233,31.84961106309421,24.9084657783006,20.787724840128448,72.7992547741034,52.94860459679997,167,97.60479041916167,71.81433704926067
18.0,1500.0,400.0,0.65,115.0,0.0,12.0,0.45,6.0,2314,74.5894554883319,20.478899680042467,25.783491290688104,15.341400172860848,31.676750216076062,24.854458514632302,20.707937865977875,68.10244470314319,53.63836272697495,596,93.28859060402685,71.84535455640794
18.0,1500.0,400.0,0.65,115.0,0.0,14.0,0.55,8.0,2314,74.5894554883319,20.421322223322523,25.71884778819644,15.211754537597233,31.84961106309421,24.9084657783006,20.787724840128448,70.07299270072993,53.49081283197137,396,96.46464646464646,71.87134424698644
18.0,1500.0,400.0,0.65,115.0,0.0,16.0,0.65,10.0,2314,74.5894554883319,20.378410355743785,25.67057520145366,15.12532411408816,31.979256698357823,24.949251392499352,20.84756507074137,71.44259077526988,53.25300586180606,276,97.82608695652173,71.9422823640279
18.0,1500.0,400.0,0.65,115.0,0.0,16.0,0.65,12.0,2314,74.5894554883319,20.378410355743785,25.67057520145366,15.12532411408816,31.979256698357823,24.949251392499352,20.84756507074137,72.74427302477794,53.0219475963216,175,97.14285714285714,71.97644385471114
18.0,1500.0,400.0,0.65,115.0,0.0,16.0,0.65,8.0,2314,74.5894554883319,20.378410355743785,25.67057520145366,15.12532411408816,31.979256698357823,24.949251392499352,20.84756507074137,69.83122362869199,53.53243548244041,418,96.17224880382776,72.02497427166261
18.0,1500.0,400.0,0.65,115.0,0.0,14.0,0.55,6.0,2314,74.5894554883319,20.421322223322523,25.71884778819644,15.211754537597233,31.84961106309421,24.9084657783006,20.787724840128448,67.6923076923077,53.70418091818794,624,93.26923076923077,72.03111503175722
18.0,1500.0,400.0,0.65,115.0,0.0,16.0,0.65,6.0,2314,74.5894554883319,20.378410355743785,25.67057520145366,15.12532411408816,31.979256698357823,24.949251392499352,20.84756507074137,66.87041564792176,53.61903542866597,678,93.21533923303835,72.17281975020208
18.0,1500.0,400.0,0.65,115.0,0.0,10.0,0.45,12.0,2314,74.5894554883319,20.23871922767136,25.514152660260226,15.168539325842698,31.936041486603283,25.08304802784233,21.04304315741027,72.005772005772,53.13459319344173,235,97.44680851063829,72.41615353096664
18.0,1500.0,400.0,0.65,115.0,0.0,10.0,0.45,10.0,2314,74.5894554883319,20.23871922767136,25.514152660260226,15.168539325842698,31.936041486603283,25.08304802784233,21.04304315741027,70.84592145015105,53.41813247212572,328,97.2560975609756,72.42568907844978
18.0,1500.0,400.0,0.65,115.0,0.0,12.0,0.55,12.0,2314,74.5894554883319,20.21220906643726,25.48458003635005,15.168539325842698,32.0656871218669,25.10857039680762,21.080277078680535,71.93828351012536,53.17542662251403,240,97.5,72.50022908738731
18.0,1500.0,400.0,0.65,115.0,0.0,12.0,0.55,10.0,2314,74.5894554883319,20.21220906643726,25.48458003635005,15.168539325842698,32.0656871218669,25.10857039680762,21.080277078680535,70.76378351036925,53.450721240639936,337,97.0326409495549,72.52359703990956
18.0,1500.0,400.0,0.65,115.0,0.0,10.0,0.45,8.0,2314,74.5894554883319,20.23871922767136,25.514152660260226,15.168539325842698,31.936041486603283,25.08304802784233,21.04304315741027,69.13377192982456,53.64171267041269,490,94.89795918367346,72.54359599731488
18.0,1500.0,400.0,0.65,115.0,0.0,14.0,0.65,12.0,2314,74.5894554883319,20.19329465178118,25.463500608982446,15.211754537597233,32.0656871218669,25.126800660354263,21.106872736730725,71.8840579710145,53.20305412352707,244,97.54098360655738,72.56014427937842
18.0,1500.0,400.0,0.65,115.0,0.0,14.0,0.65,10.0,2314,74.5894554883319,20.19329465178118,25.463500608982446,15.211754537597233,32.0656871218669,25.126800660354263,21.106872736730725,70.67478437341451,53.475052390592936,343,97.08454810495627,72.58296605445848
18.0,1500.0,400.0,0.65,115.0,0.0,12.0,0.55,8.0,2314,74.5894554883319,20.21220906643726,25.48458003635005,15.168539325842698,32.0656871218669,25.10857039680762,21.080277078680535,69.07386990077177,53.67311599558895,500,94.6,72.6452290873873
18.0,1500.0,400.0,0.65,115.0,0.0,10.0,0.45,6.0,2314,74.5894554883319,20.23871922767136,25.514152660260226,15.168539325842698,31.936041486603283,25.08304802784233,21.04304315741027,66.4572864321608,53.8177533077207,722,92.5207756232687,72.66245517533513
